AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4112.43589716, 4123.20512793, 4111.79487152, 4114.23076896, 4126.15384588, 4106.79487152, 4109.99999973, 4101.92307658, 4115.89743562, 4114.10256383, 4115.89743562, 4101.79487145, 4108.71794844, 4121.15384588,1
4107.56410229, 4097.82051248, 4103.84615357, 4117.05128178, 4115.64102537, 4107.82051255, 4115.89743562, 4110.12820485, 4118.58974332, 4118.71794844, 4117.05128178, 4099.99999966, 4104.35897408, 4117.94871767,1
4115.51282024, 4097.69230735, 4107.56410229, 4122.69230742, 4106.53846126, 4111.53846126, 4121.41025614, 4114.99999973, 4122.56410229, 4115.64102537, 4116.79487152, 4105.25640998, 4115.76923050, 4119.99999973,1
4123.84615357, 4127.05128178, 4116.28205101, 4122.94871767, 4134.74358947, 4114.87179460, 4110.89743562, 4112.69230742, 4127.17948691, 4115.76923050, 4122.30769203, 4110.89743562, 4125.12820485, 4119.99999973,1
4119.23076896, 4129.61538434, 4113.84615357, 4121.53846126, 4129.48717921, 4107.30769203, 4102.69230742, 4109.61538434, 4125.12820485, 4121.15384588, 4123.84615357, 4108.84615357, 4124.10256383, 4116.79487152,1
4118.20512793, 4113.97435870, 4110.76923050, 4122.43589716, 4101.28205094, 4103.97435870, 4109.10256383, 4113.97435870, 4121.66666639, 4127.43589716, 4116.92307665, 4108.58974332, 4119.48717921, 4121.28205101,1
4122.05128178, 4115.89743562, 4116.53846126, 4123.71794844, 4121.41025614, 4114.61538434, 4115.51282024, 4121.41025614, 4125.25640998, 4133.46153819, 4119.35897408, 4114.61538434, 4124.87179460, 4123.84615357,1
4114.99999973, 4111.79487152, 4118.07692280, 4126.92307665, 4128.84615357, 4117.82051255, 4117.94871767, 4118.20512793, 4124.87179460, 4128.84615357, 4128.97435870, 4114.35897408, 4131.79487152, 4117.30769203,1
4110.38461511, 4110.89743562, 4114.48717921, 4130.76923050, 4113.33333306, 4116.15384588, 4117.30769203, 4106.28205101, 4117.69230742, 4114.87179460, 4130.38461511, 4110.76923050, 4124.10256383, 4116.02564075,1
4118.84615357, 4136.02564082, 4121.66666639, 4136.66666646, 4130.89743562, 4125.25640998, 4115.25640998, 4107.30769203, 4121.28205101, 4119.87179460, 4129.10256383, 4120.76923050, 4131.92307665, 4119.87179460,1
4117.05128178, 4136.66666646, 4122.30769203, 4133.33333306, 4135.76923056, 4119.10256383, 4108.07692280, 4109.35897408, 4119.87179460, 4126.15384588, 4115.25640998, 4120.64102537, 4138.84615364, 4118.33333306,1
4108.46153819, 4097.30769196, 4102.30769196, 4114.87179460, 4106.53846126, 4093.58974325, 4105.38461511, 4099.99999966, 4106.15384588, 4106.02564075, 4094.10256376, 4100.12820478, 4107.94871767, 4118.84615357,1
4113.58974332, 4093.07692273, 4098.20512786, 4114.87179460, 4116.92307665, 4109.10256383, 4124.10256383, 4105.89743562, 4110.25640998, 4103.84615357, 4105.12820485, 4096.02564068, 4090.38461504, 4120.89743562,1
4122.56410229, 4124.10256383, 4115.12820485, 4135.89743569, 4141.79487159, 4149.74358954, 4144.99999980, 4126.41025614, 4122.82051255, 4118.33333306, 4122.05128178, 4108.07692280, 4114.99999973, 4119.23076896,1
4122.94871767, 4128.84615357, 4124.35897408, 4136.02564082, 4126.92307665, 4147.43589723, 4141.79487159, 4130.76923050, 4120.38461511, 4108.33333306, 4113.84615357, 4111.66666639, 4133.07692280, 4119.87179460,1
4123.33333306, 4125.76923050, 4125.38461511, 4127.30769203, 4118.20512793, 4122.43589716, 4128.20512793, 4122.30769203, 4120.51282024, 4109.35897408, 4115.64102537, 4116.53846126, 4127.94871767, 4121.02564075,1
4120.51282024, 4124.23076896, 4119.87179460, 4128.97435870, 4133.07692280, 4120.76923050, 4118.07692280, 4113.20512793, 4125.64102537, 4134.87179460, 4121.66666639, 4117.94871767, 4115.25640998, 4121.79487152,1
4111.41025614, 4106.53846126, 4104.61538434, 4114.10256383, 4137.05128185, 4117.82051255, 4101.79487145, 4102.30769196, 4117.05128178, 4129.99999973, 4107.69230742, 4101.41025607, 4103.07692280, 4124.61538434,1
4112.94871767, 4101.53846119, 4100.76923043, 4101.02564068, 4123.20512793, 4104.74358947, 4098.84615350, 4102.82051255, 4114.48717921, 4112.30769203, 4107.05128178, 4097.43589709, 4111.02564075, 4126.66666639,1
4114.23076896, 4113.58974332, 4106.15384588, 4114.99999973, 4126.41025614, 4108.71794844, 4106.02564075, 4105.51282024, 4122.17948691, 4120.51282024, 4117.05128178, 4103.84615357, 4114.23076896, 4124.35897408,1
4106.15384588, 4111.28205101, 4100.51282017, 4122.30769203, 4129.35897408, 4112.30769203, 4101.92307658, 4102.43589709, 4118.58974332, 4120.64102537, 4108.58974332, 4093.58974325, 4089.35897402, 4121.79487152,1
4108.58974332, 4108.33333306, 4102.94871767, 4119.87179460, 4112.82051255, 4112.05128178, 4111.53846126, 4110.51282024, 4117.82051255, 4109.87179460, 4106.79487152, 4094.99999966, 4087.43589709, 4123.58974332,1
4106.41025614, 4102.05128171, 4103.71794844, 4114.10256383, 4119.61538434, 4115.89743562, 4116.02564075, 4112.82051255, 4113.97435870, 4100.64102530, 4105.51282024, 4100.51282017, 4102.43589709, 4123.71794844,1
4097.56410222, 4089.74358940, 4090.76923043, 4102.43589709, 4134.61538434, 4112.69230742, 4100.51282017, 4101.79487145, 4100.64102530, 4086.66666632, 4088.71794837, 4085.38461504, 4089.87179453, 4120.89743562,1
4108.71794844, 4096.92307658, 4094.99999966, 4105.76923050, 4117.17948691, 4111.28205101, 4109.10256383, 4105.38461511, 4103.84615357, 4084.87179453, 4086.92307658, 4082.82051248, 4081.15384581, 4122.17948691,1
4113.07692280, 4104.23076896, 4103.20512793, 4114.48717921, 4109.10256383, 4113.20512793, 4124.87179460, 4117.05128178, 4115.89743562, 4097.43589709, 4098.84615350, 4095.51282017, 4097.05128171, 4124.23076896,1
4104.10256383, 4096.28205094, 4092.30769196, 4106.79487152, 4131.53846126, 4103.33333306, 4115.12820485, 4115.25640998, 4114.10256383, 4105.38461511, 4097.94871761, 4090.64102530, 4098.58974325, 4124.61538434,1
4116.28205101, 4098.58974325, 4097.82051248, 4106.66666639, 4123.46153819, 4106.66666639, 4122.94871767, 4119.10256383, 4119.99999973, 4119.23076896, 4099.35897402, 4097.43589709, 4107.56410229, 4126.53846126,1
4126.53846126, 4105.76923050, 4121.41025614, 4119.87179460, 4106.02564075, 4124.74358947, 4137.05128185, 4126.79487152, 4135.89743569, 4138.84615364, 4113.20512793, 4121.28205101, 4132.43589716, 4126.66666639,1
4120.25640998, 4113.46153819, 4130.12820485, 4126.92307665, 4130.76923050, 4124.10256383, 4116.15384588, 4119.61538434, 4133.71794844, 4140.38461518, 4122.30769203, 4126.92307665, 4133.33333306, 4126.28205101,1
4126.66666639, 4132.05128178, 4139.61538441, 4139.48717928, 4146.53846133, 4119.87179460, 4110.12820485, 4115.64102537, 4128.46153819, 4138.97435877, 4135.76923056, 4135.25640998, 4135.64102544, 4127.43589716,1
4129.87179460, 4134.48717921, 4147.17948697, 4146.28205108, 4131.41025614, 4117.30769203, 4121.79487152, 4115.76923050, 4124.61538434, 4134.61538434, 4143.46153826, 4141.66666646, 4136.53846133, 4126.15384588,1
4119.23076896, 4120.76923050, 4131.02564075, 4130.76923050, 4118.33333306, 4110.12820485, 4119.10256383, 4111.28205101, 4112.30769203, 4111.15384588, 4123.84615357, 4122.05128178, 4105.89743562, 4124.48717921,1
4120.89743562, 4122.30769203, 4119.48717921, 4124.87179460, 4116.28205101, 4120.64102537, 4126.02564075, 4114.10256383, 4108.97435870, 4098.58974325, 4109.35897408, 4107.69230742, 4088.20512786, 4125.25640998,1
4124.23076896, 4124.99999973, 4125.38461511, 4137.05128185, 4129.10256383, 4135.12820485, 4135.51282031, 4119.23076896, 4115.12820485, 4104.35897408, 4115.64102537, 4112.17948691, 4102.43589709, 4124.23076896,1
4117.05128178, 4118.58974332, 4120.89743562, 4133.20512793, 4140.89743569, 4130.12820485, 4126.02564075, 4113.20512793, 4109.87179460, 4094.99999966, 4104.87179460, 4105.64102537, 4102.05128171, 4123.46153819,1
4112.43589716, 4111.15384588, 4107.30769203, 4111.92307665, 4118.07692280, 4115.76923050, 4116.53846126, 4106.28205101, 4101.28205094, 4082.82051248, 4086.15384581, 4095.51282017, 4093.71794837, 4125.12820485,1
4115.51282024, 4110.51282024, 4111.79487152, 4112.43589716, 4106.02564075, 4109.48717921, 4114.61538434, 4111.02564075, 4109.48717921, 4099.87179453, 4104.61538434, 4109.61538434, 4106.02564075, 4123.84615357,1
4124.61538434, 4124.35897408, 4130.89743562, 4130.64102537, 4122.94871767, 4110.38461511, 4123.20512793, 4119.10256383, 4120.25640998, 4122.30769203, 4136.53846133, 4132.17948691, 4125.38461511, 4125.51282024,1
4129.23076896, 4125.89743562, 4138.71794851, 4127.69230742, 4121.92307665, 4115.76923050, 4135.89743569, 4121.02564075, 4120.64102537, 4120.76923050, 4141.79487159, 4137.30769210, 4137.82051262, 4129.74358947,1
4121.28205101, 4111.79487152, 4134.10256383, 4121.53846126, 4124.61538434, 4121.66666639, 4127.30769203, 4121.41025614, 4121.79487152, 4114.87179460, 4135.64102544, 4131.15384588, 4136.53846133, 4126.28205101,1
4119.99999973, 4121.66666639, 4133.20512793, 4136.28205108, 4145.25641005, 4128.20512793, 4119.61538434, 4129.35897408, 4128.58974332, 4121.02564075, 4136.79487159, 4134.23076896, 4132.94871767, 4122.43589716,1
4124.74358947, 4139.48717928, 4129.61538434, 4138.20512800, 4140.76923056, 4129.23076896, 4119.74358947, 4125.25640998, 4126.28205101, 4120.76923050, 4126.66666639, 4127.56410229, 4120.38461511, 4124.10256383,1
4110.38461511, 4123.58974332, 4112.17948691, 4115.25640998, 4112.17948691, 4108.07692280, 4105.89743562, 4101.66666632, 4109.87179460, 4100.51282017, 4100.76923043, 4099.99999966, 4086.28205094, 4123.20512793,1
4103.58974332, 4109.35897408, 4103.71794844, 4109.10256383, 4096.28205094, 4104.48717921, 4108.20512793, 4097.30769196, 4104.99999973, 4094.87179453, 4084.87179453, 4087.82051248, 4074.87179453, 4120.25640998,1
4111.66666639, 4118.84615357, 4105.25640998, 4117.17948691, 4101.66666632, 4126.41025614, 4123.20512793, 4108.33333306, 4110.89743562, 4104.10256383, 4078.97435863, 4088.20512786, 4081.53846119, 4122.43589716,1
4105.12820485, 4116.79487152, 4101.02564068, 4116.79487152, 4128.84615357, 4114.61538434, 4106.66666639, 4099.99999966, 4105.64102537, 4091.92307658, 4069.10256369, 4079.99999966, 4065.76923036, 4124.23076896,1
4106.66666639, 4116.15384588, 4105.51282024, 4116.53846126, 4155.12820492, 4104.10256383, 4100.38461504, 4101.41025607, 4106.28205101, 4090.25640991, 4074.48717914, 4089.10256376, 4074.10256376, 4121.28205101,1
4127.05128178, 4134.48717921, 4121.53846126, 4121.66666639, 4146.53846133, 4138.84615364, 4134.10256383, 4127.17948691, 4126.02564075, 4118.33333306, 4098.07692273, 4118.07692280, 4117.43589716, 4122.17948691,1
4127.69230742, 4146.41025621, 4132.43589716, 4135.89743569, 4132.82051255, 4148.97435877, 4144.10256390, 4132.43589716, 4132.94871767, 4127.17948691, 4112.30769203, 4130.12820485, 4123.97435870, 4123.84615357,1
4115.76923050, 4146.53846133, 4143.71794851, 4158.58974339, 4124.35897408, 4121.41025614, 4130.76923050, 4121.66666639, 4124.23076896, 4117.30769203, 4122.56410229, 4134.87179460, 4108.20512793, 4121.53846126,1
4129.10256383, 4152.56410236, 4164.87179467, 4174.61538448, 4124.48717921, 4137.82051262, 4137.69230749, 4127.43589716, 4126.53846126, 4127.17948691, 4143.84615364, 4157.43589723, 4124.99999973, 4121.79487152,1
4142.69230749, 4170.64102551, 4183.71794858, 4186.02564089, 4154.35897415, 4167.82051262, 4149.74358954, 4138.71794851, 4138.33333313, 4145.12820492, 4163.84615364, 4183.84615371, 4152.43589723, 4123.07692280,1
4137.82051262, 4181.66666653, 4191.02564089, 4192.30769217, 4175.89743576, 4153.33333313, 4147.69230749, 4141.15384595, 4145.89743569, 4154.74358954, 4174.10256397, 4194.87179474, 4166.92307672, 4123.58974332,1
4134.87179460, 4166.79487159, 4178.58974345, 4171.66666653, 4152.82051262, 4133.46153819, 4131.28205101, 4135.25640998, 4143.20512800, 4152.43589723, 4165.64102544, 4180.25641012, 4167.30769210, 4124.35897408,1
4127.05128178, 4138.97435877, 4152.30769210, 4144.61538441, 4131.53846126, 4121.79487152, 4116.15384588, 4126.66666639, 4133.84615357, 4139.35897415, 4138.97435877, 4152.82051262, 4143.20512800, 4122.82051255,1
4118.84615357, 4134.35897408, 4147.94871774, 4149.61538441, 4134.99999973, 4121.28205101, 4133.07692280, 4131.92307665, 4137.56410236, 4142.43589723, 4131.66666639, 4148.97435877, 4128.71794844, 4120.89743562,1
4124.23076896, 4140.64102544, 4153.33333313, 4152.30769210, 4132.30769203, 4139.87179467, 4149.35897415, 4141.41025621, 4144.23076903, 4149.35897415, 4142.05128185, 4156.92307672, 4136.79487159, 4123.07692280,1
4124.99999973, 4134.74358947, 4146.79487159, 4137.56410236, 4134.10256383, 4143.84615364, 4130.89743562, 4135.12820485, 4135.51282031, 4135.25640998, 4138.84615364, 4152.43589723, 4138.97435877, 4123.07692280,1
4114.48717921, 4130.25640998, 4141.02564082, 4135.64102544, 4141.28205108, 4128.33333306, 4113.97435870, 4123.71794844, 4125.25640998, 4123.58974332, 4123.84615357, 4146.28205108, 4128.20512793, 4119.10256383,1
4115.12820485, 4130.25640998, 4138.33333313, 4139.74358954, 4118.46153819, 4119.99999973, 4117.69230742, 4118.07692280, 4120.12820485, 4119.35897408, 4111.53846126, 4141.02564082, 4112.82051255, 4120.25640998,1
4121.15384588, 4126.28205101, 4132.69230742, 4130.64102537, 4104.61538434, 4113.58974332, 4117.17948691, 4112.94871767, 4111.28205101, 4105.64102537, 4107.17948691, 4132.05128178, 4102.43589709, 4119.99999973,1
4116.92307665, 4122.17948691, 4131.02564075, 4125.76923050, 4129.87179460, 4113.97435870, 4107.56410229, 4108.97435870, 4107.94871767, 4099.87179453, 4108.97435870, 4128.20512793, 4101.02564068, 4117.56410229,1
4116.15384588, 4121.28205101, 4134.99999973, 4135.51282031, 4127.43589716, 4122.30769203, 4110.64102537, 4111.41025614, 4115.64102537, 4112.30769203, 4111.66666639, 4132.69230742, 4109.35897408, 4119.35897408,1
4121.92307665, 4128.58974332, 4139.48717928, 4144.87179467, 4118.71794844, 4121.53846126, 4119.10256383, 4117.56410229, 4122.30769203, 4123.07692280, 4118.20512793, 4136.66666646, 4122.56410229, 4121.28205101,1
4124.87179460, 4143.71794851, 4148.33333313, 4147.56410236, 4145.64102544, 4122.56410229, 4122.82051255, 4122.17948691, 4126.66666639, 4129.99999973, 4133.07692280, 4145.25641005, 4133.33333306, 4119.10256383,1
4121.53846126, 4142.82051262, 4143.58974339, 4141.66666646, 4140.25641005, 4122.56410229, 4119.87179460, 4118.46153819, 4125.51282024, 4131.92307665, 4133.46153819, 4145.89743569, 4131.53846126, 4118.46153819,1
4117.30769203, 4128.97435870, 4131.53846126, 4134.23076896, 4109.99999973, 4115.64102537, 4114.99999973, 4116.92307665, 4122.05128178, 4131.15384588, 4125.64102537, 4137.30769210, 4127.94871767, 4119.61538434,1
4121.28205101, 4133.46153819, 4144.87179467, 4141.53846133, 4122.17948691, 4123.71794844, 4119.99999973, 4127.69230742, 4130.25640998, 4138.71794851, 4133.84615357, 4147.43589723, 4141.15384595, 4119.99999973,1
4126.15384588, 4146.02564082, 4156.15384595, 4150.38461518, 4138.07692287, 4137.17948697, 4128.46153819, 4132.17948691, 4139.48717928, 4146.41025621, 4139.10256390, 4156.53846133, 4143.07692287, 4122.30769203,1
4127.30769203, 4151.79487159, 4146.28205108, 4148.20512800, 4127.30769203, 4136.41025621, 4132.94871767, 4131.15384588, 4140.38461518, 4142.30769210, 4136.41025621, 4151.79487159, 4132.94871767, 4122.05128178,1
4126.92307665, 4151.53846133, 4144.61538441, 4147.69230749, 4139.23076903, 4140.51282031, 4131.66666639, 4134.99999973, 4137.69230749, 4140.25641005, 4140.64102544, 4153.58974339, 4137.69230749, 4118.20512793,1
4122.94871767, 4138.33333313, 4148.58974339, 4144.74358954, 4151.66666646, 4135.51282031, 4118.97435870, 4125.89743562, 4129.99999973, 4140.51282031, 4138.07692287, 4152.43589723, 4137.82051262, 4118.58974332,1
4121.79487152, 4131.53846126, 4144.10256390, 4138.46153826, 4126.53846126, 4112.05128178, 4112.56410229, 4109.74358947, 4121.28205101, 4133.33333306, 4128.20512793, 4146.02564082, 4126.92307665, 4120.89743562,1
4127.17948691, 4149.23076903, 4149.87179467, 4145.64102544, 4106.53846126, 4112.82051255, 4127.43589716, 4112.43589716, 4124.99999973, 4133.07692280, 4139.10256390, 4158.07692287, 4134.48717921, 4119.10256383,1
4130.38461511, 4155.12820492, 4156.66666646, 4152.17948697, 4128.33333306, 4132.30769203, 4127.05128178, 4119.10256383, 4130.51282024, 4139.61538441, 4153.58974339, 4165.38461518, 4142.05128185, 4122.05128178,1
4120.25640998, 4138.71794851, 4139.61538441, 4137.82051262, 4135.89743569, 4133.20512793, 4105.51282024, 4108.58974332, 4118.84615357, 4128.33333306, 4138.97435877, 4144.23076903, 4124.48717921, 4125.64102537,1
4111.15384588, 4134.74358947, 4125.51282024, 4128.58974332, 4099.87179453, 4120.64102537, 4107.05128178, 4102.30769196, 4105.64102537, 4112.05128178, 4121.15384588, 4132.82051255, 4109.87179460, 4122.56410229,1
4121.02564075, 4147.30769210, 4137.69230749, 4143.84615364, 4110.51282024, 4124.48717921, 4123.33333306, 4114.23076896, 4117.43589716, 4123.58974332, 4133.84615357, 4149.48717928, 4120.76923050, 4120.38461511,1
4127.30769203, 4152.17948697, 4146.53846133, 4153.97435877, 4158.07692287, 4128.58974332, 4127.56410229, 4124.10256383, 4133.46153819, 4137.82051262, 4147.17948697, 4156.66666646, 4129.35897408, 4119.61538434,1
4113.33333306, 4131.02564075, 4126.66666639, 4135.38461518, 4132.82051255, 4112.69230742, 4119.87179460, 4112.82051255, 4120.25640998, 4120.12820485, 4129.48717921, 4134.74358947, 4112.56410229, 4119.74358947,1
4108.84615357, 4116.41025614, 4110.64102537, 4117.05128178, 4095.51282017, 4106.15384588, 4106.92307665, 4101.92307658, 4103.71794844, 4103.97435870, 4115.12820485, 4121.28205101, 4105.12820485, 4120.12820485,1
4120.76923050, 4130.38461511, 4123.20512793, 4123.84615357, 4116.28205101, 4119.35897408, 4109.10256383, 4111.66666639, 4115.89743562, 4119.74358947, 4127.17948691, 4137.56410236, 4121.79487152, 4120.12820485,1
4122.30769203, 4139.99999980, 4134.48717921, 4133.07692280, 4124.48717921, 4130.76923050, 4123.33333306, 4123.33333306, 4129.61538434, 4133.20512793, 4136.66666646, 4147.05128185, 4130.12820485, 4118.71794844,1
4115.38461511, 4126.41025614, 4125.51282024, 4123.71794844, 4109.10256383, 4116.41025614, 4112.17948691, 4114.48717921, 4117.56410229, 4115.51282024, 4123.58974332, 4129.99999973, 4116.79487152, 4118.71794844,1
4116.79487152, 4114.10256383, 4117.43589716, 4115.12820485, 4098.46153812, 4090.89743555, 4099.23076889, 4101.28205094, 4107.94871767, 4102.94871767, 4111.02564075, 4119.10256383, 4105.25640998, 4122.17948691,1
4116.79487152, 4114.10256383, 4117.43589716, 4115.12820485, 4098.46153812, 4090.89743555, 4099.23076889, 4101.28205094, 4107.94871767, 4102.94871767, 4111.02564075, 4119.10256383, 4105.25640998, 4122.17948691,1
4118.84615357, 4133.07692280, 4131.92307665, 4133.33333306, 4106.53846126, 4110.38461511, 4118.46153819, 4111.02564075, 4121.92307665, 4127.94871767, 4128.33333306, 4138.97435877, 4119.74358947, 4121.92307665,1
4123.07692280, 4150.25641005, 4148.20512800, 4150.51282031, 4140.76923056, 4145.76923056, 4128.84615357, 4126.41025614, 4133.46153819, 4149.23076903, 4147.17948697, 4161.02564082, 4141.79487159, 4119.74358947,1
4128.97435870, 4137.43589723, 4138.58974339, 4138.33333313, 4151.02564082, 4130.76923050, 4105.89743562, 4118.71794844, 4123.20512793, 4133.07692280, 4134.23076896, 4152.56410236, 4140.89743569, 4122.82051255,1
4124.10256383, 4137.56410236, 4133.33333306, 4136.28205108, 4127.69230742, 4114.61538434, 4103.84615357, 4110.89743562, 4120.89743562, 4129.61538434, 4130.25640998, 4146.02564082, 4130.51282024, 4123.84615357,1
4121.15384588, 4154.35897415, 4147.56410236, 4151.15384595, 4126.92307665, 4128.33333306, 4129.23076896, 4120.51282024, 4131.66666639, 4148.58974339, 4152.43589723, 4160.25641005, 4134.61538434, 4121.15384588,1
4119.35897408, 4134.74358947, 4136.15384595, 4133.97435870, 4125.25640998, 4109.10256383, 4118.58974332, 4113.58974332, 4118.84615357, 4129.74358947, 4144.35897415, 4147.56410236, 4125.25640998, 4123.84615357,1
4111.66666639, 4103.97435870, 4109.99999973, 4112.43589716, 4103.46153819, 4092.69230735, 4087.17948684, 4098.71794837, 4105.64102537, 4100.64102530, 4119.74358947, 4123.07692280, 4108.58974332, 4124.99999973,1
4115.38461511, 4114.74358947, 4121.66666639, 4128.20512793, 4106.15384588, 4121.41025614, 4101.02564068, 4112.05128178, 4122.17948691, 4120.64102537, 4131.02564075, 4139.23076903, 4124.35897408, 4121.66666639,1
4123.46153819, 4130.51282024, 4138.20512800, 4133.07692280, 4116.53846126, 4124.48717921, 4125.25640998, 4121.02564075, 4129.74358947, 4142.94871774, 4143.46153826, 4153.97435877, 4135.25640998, 4122.43589716,1
4116.02564075, 4122.43589716, 4120.76923050, 4113.46153819, 4108.46153819, 4103.97435870, 4108.07692280, 4108.33333306, 4114.74358947, 4120.51282024, 4129.10256383, 4132.69230742, 4115.76923050, 4124.10256383,1
4107.05128178, 4115.51282024, 4108.71794844, 4112.82051255, 4101.15384581, 4111.53846126, 4094.61538427, 4108.33333306, 4110.89743562, 4100.51282017, 4122.43589716, 4122.05128178, 4106.15384588, 4123.46153819,1
4115.12820485, 4119.10256383, 4120.64102537, 4124.87179460, 4114.99999973, 4116.02564075, 4110.64102537, 4120.64102537, 4121.02564075, 4113.97435870, 4132.30769203, 4135.51282031, 4119.99999973, 4124.23076896,1
4125.76923050, 4131.28205101, 4134.61538434, 4132.94871767, 4134.61538434, 4107.56410229, 4122.56410229, 4121.15384588, 4123.20512793, 4131.02564075, 4140.25641005, 4145.76923056, 4129.23076896, 4125.38461511,1
4126.28205101, 4138.07692287, 4136.66666646, 4139.99999980, 4124.87179460, 4111.92307665, 4117.05128178, 4113.07692280, 4118.97435870, 4128.20512793, 4140.38461518, 4145.51282031, 4125.89743562, 4125.12820485,1
4123.07692280, 4132.17948691, 4132.17948691, 4138.58974339, 4106.28205101, 4119.48717921, 4108.97435870, 4112.30769203, 4120.89743562, 4121.15384588, 4142.05128185, 4143.33333313, 4126.02564075, 4124.10256383,1
4120.51282024, 4132.17948691, 4129.87179460, 4132.30769203, 4111.92307665, 4115.64102537, 4111.15384588, 4116.79487152, 4124.10256383, 4123.71794844, 4146.15384595, 4143.33333313, 4124.48717921, 4122.30769203,1
4116.28205101, 4135.89743569, 4128.97435870, 4130.76923050, 4117.43589716, 4109.10256383, 4115.12820485, 4116.66666639, 4118.84615357, 4120.76923050, 4143.97435877, 4144.87179467, 4116.53846126, 4123.71794844,1
4113.84615357, 4124.61538434, 4124.10256383, 4127.43589716, 4105.25640998, 4106.92307665, 4108.97435870, 4109.61538434, 4112.82051255, 4113.71794844, 4136.15384595, 4139.74358954, 4116.02564075, 4124.99999973,1
4118.97435870, 4118.84615357, 4126.15384588, 4127.82051255, 4111.15384588, 4112.94871767, 4114.23076896, 4113.20512793, 4121.92307665, 4125.51282024, 4137.82051262, 4138.84615364, 4126.28205101, 4123.58974332,1
4124.61538434, 4133.33333306, 4133.71794844, 4135.38461518, 4133.97435870, 4123.84615357, 4127.94871767, 4125.64102537, 4132.30769203, 4140.12820492, 4147.17948697, 4149.35897415, 4130.64102537, 4125.38461511,1
4123.33333306, 4139.23076903, 4129.23076896, 4136.92307672, 4136.02564082, 4123.84615357, 4119.99999973, 4121.79487152, 4127.30769203, 4131.92307665, 4147.56410236, 4150.51282031, 4125.76923050, 4128.20512793,1
4119.99999973, 4140.76923056, 4130.89743562, 4138.07692287, 4122.56410229, 4128.46153819, 4119.87179460, 4121.02564075, 4125.76923050, 4130.25640998, 4149.23076903, 4149.10256390, 4125.76923050, 4124.48717921,1
4117.43589716, 4142.43589723, 4140.76923056, 4141.79487159, 4118.71794844, 4139.61538441, 4142.17948697, 4135.38461518, 4131.41025614, 4138.84615364, 4146.66666646, 4151.66666646, 4126.66666639, 4121.41025614,1
4115.25640998, 4122.17948691, 4130.12820485, 4133.07692280, 4125.64102537, 4128.71794844, 4135.76923056, 4131.41025614, 4126.53846126, 4129.35897408, 4130.89743562, 4141.15384595, 4118.84615357, 4124.48717921,1
4121.53846126, 4118.71794844, 4127.82051255, 4133.71794844, 4127.69230742, 4118.71794844, 4123.46153819, 4122.69230742, 4124.35897408, 4129.35897408, 4135.76923056, 4140.51282031, 4126.15384588, 4124.74358947,1
4126.92307665, 4147.94871774, 4146.41025621, 4151.15384595, 4129.35897408, 4133.58974332, 4139.48717928, 4133.84615357, 4134.61538434, 4145.89743569, 4153.71794851, 4159.48717928, 4144.87179467, 4121.15384588,1
4117.56410229, 4140.64102544, 4139.61538441, 4142.94871774, 4125.38461511, 4137.69230749, 4136.79487159, 4133.07692280, 4132.82051255, 4140.38461518, 4142.17948697, 4153.33333313, 4131.79487152, 4121.66666639,1
4110.76923050, 4103.84615357, 4118.07692280, 4118.46153819, 4108.84615357, 4115.51282024, 4115.51282024, 4115.76923050, 4120.51282024, 4120.64102537, 4122.43589716, 4131.02564075, 4109.48717921, 4123.33333306,1
4114.61538434, 4108.20512793, 4119.61538434, 4118.46153819, 4107.05128178, 4109.23076896, 4113.07692280, 4114.10256383, 4117.05128178, 4112.82051255, 4125.64102537, 4131.41025614, 4112.56410229, 4121.41025614,1
4114.87179460, 4124.23076896, 4120.76923050, 4121.28205101, 4111.02564075, 4118.33333306, 4112.69230742, 4115.76923050, 4115.51282024, 4108.20512793, 4127.17948691, 4133.58974332, 4114.10256383, 4121.79487152,1
4114.74358947, 4118.58974332, 4118.58974332, 4118.97435870, 4106.41025614, 4114.10256383, 4118.20512793, 4115.76923050, 4123.58974332, 4113.84615357, 4127.82051255, 4133.71794844, 4117.56410229, 4122.69230742,1
4117.05128178, 4117.82051255, 4126.66666639, 4128.58974332, 4106.15384588, 4120.12820485, 4137.94871774, 4124.74358947, 4135.12820485, 4132.82051255, 4134.87179460, 4140.51282031, 4134.48717921, 4122.56410229,1
4116.92307665, 4114.61538434, 4120.89743562, 4128.71794844, 4114.23076896, 4134.23076896, 4131.92307665, 4120.51282024, 4125.25640998, 4127.94871767, 4127.56410229, 4132.56410229, 4122.69230742, 4123.46153819,1
4122.17948691, 4111.28205101, 4116.92307665, 4121.66666639, 4127.56410229, 4129.99999973, 4112.30769203, 4113.58974332, 4117.30769203, 4112.43589716, 4129.48717921, 4130.12820485, 4105.89743562, 4122.82051255,1
4131.41025614, 4137.82051262, 4141.02564082, 4138.33333313, 4142.17948697, 4131.53846126, 4129.61538434, 4126.79487152, 4131.41025614, 4126.53846126, 4155.89743569, 4156.28205108, 4137.17948697, 4121.66666639,1
4134.99999973, 4157.69230749, 4153.33333313, 4150.51282031, 4135.64102544, 4140.12820492, 4154.48717928, 4132.30769203, 4135.12820485, 4141.79487159, 4158.97435877, 4164.74358954, 4159.99999980, 4123.58974332,1
