AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4108.84615357, 4150.76923056, 4176.92307679, 4162.94871774, 4143.33333313, 4155.64102544, 4140.64102544, 4130.51282024, 4124.61538434, 4144.74358954, 4189.61538448, 4178.33333320, 4159.99999980, 4127.05128178,0
4107.17948691, 4154.35897415, 4177.94871781, 4155.76923056, 4134.23076896, 4162.17948697, 4151.15384595, 4127.05128178, 4131.02564075, 4145.89743569, 4187.30769217, 4182.94871781, 4153.84615364, 4119.10256383,0
4108.33333306, 4126.53846126, 4177.05128192, 4146.66666646, 4129.61538434, 4132.69230742, 4141.28205108, 4120.64102537, 4122.82051255, 4139.10256390, 4184.10256397, 4176.66666653, 4150.25641005, 4126.02564075,0
4100.76923043, 4114.35897408, 4165.89743569, 4143.97435877, 4142.94871774, 4126.53846126, 4122.05128178, 4123.58974332, 4117.56410229, 4134.74358947, 4174.10256397, 4165.25641005, 4151.02564082, 4124.23076896,0
4102.17948684, 4143.07692287, 4160.64102544, 4139.48717928, 4143.97435877, 4154.61538441, 4144.23076903, 4146.79487159, 4131.92307665, 4139.87179467, 4166.79487159, 4166.92307672, 4156.28205108, 4119.61538434,0
4116.79487152, 4155.64102544, 4160.51282031, 4135.51282031, 4131.53846126, 4156.41025621, 4155.64102544, 4148.07692287, 4135.25640998, 4127.05128178, 4170.38461525, 4165.76923056, 4142.17948697, 4127.69230742,0
4098.58974325, 4141.92307672, 4152.30769210, 4155.89743569, 4150.76923056, 4144.35897415, 4125.51282024, 4128.20512793, 4127.05128178, 4119.61538434, 4176.66666653, 4156.92307672, 4131.02564075, 4119.74358947,0
4087.30769196, 4111.79487152, 4129.23076896, 4151.15384595, 4146.53846133, 4129.61538434, 4113.97435870, 4122.94871767, 4120.51282024, 4123.33333306, 4151.66666646, 4134.61538434, 4129.10256383, 4120.12820485,0
4093.33333299, 4110.25640998, 4117.43589716, 4133.07692280, 4116.53846126, 4135.89743569, 4138.58974339, 4133.97435870, 4121.02564075, 4134.23076896, 4128.20512793, 4125.12820485, 4124.99999973, 4119.87179460,0
4094.10256376, 4140.76923056, 4128.46153819, 4146.79487159, 4130.89743562, 4151.79487159, 4139.10256390, 4133.20512793, 4125.38461511, 4146.41025621, 4138.07692287, 4136.79487159, 4128.71794844, 4117.43589716,0
4095.76923043, 4129.10256383, 4121.41025614, 4139.87179467, 4147.43589723, 4131.79487152, 4116.15384588, 4123.07692280, 4123.46153819, 4132.94871767, 4131.92307665, 4128.46153819, 4133.46153819, 4125.12820485,0
4084.35897402, 4108.33333306, 4107.94871767, 4119.23076896, 4129.99999973, 4127.82051255, 4122.94871767, 4128.97435870, 4128.20512793, 4126.66666639, 4119.99999973, 4115.51282024, 4131.53846126, 4114.99999973,0
4090.76923043, 4123.33333306, 4114.10256383, 4125.12820485, 4115.89743562, 4147.17948697, 4130.51282024, 4139.61538441, 4134.99999973, 4140.51282031, 4131.41025614, 4122.30769203, 4129.48717921, 4118.58974332,0
4107.43589716, 4140.51282031, 4125.25640998, 4138.84615364, 4129.61538434, 4138.71794851, 4128.33333306, 4148.71794851, 4139.35897415, 4156.92307672, 4144.61538441, 4137.43589723, 4144.61538441, 4124.99999973,0
4099.99999966, 4128.84615357, 4128.07692280, 4140.76923056, 4137.30769210, 4123.20512793, 4137.56410236, 4150.76923056, 4140.38461518, 4158.20512800, 4143.84615364, 4139.99999980, 4154.35897415, 4116.53846126,0
4097.30769196, 4115.64102537, 4117.30769203, 4129.99999973, 4122.43589716, 4140.76923056, 4140.64102544, 4138.58974339, 4131.28205101, 4136.92307672, 4130.64102537, 4122.43589716, 4129.35897408, 4123.58974332,0
4101.15384581, 4129.61538434, 4117.69230742, 4132.69230742, 4128.97435870, 4161.28205108, 4147.30769210, 4142.82051262, 4135.51282031, 4141.53846133, 4127.56410229, 4123.97435870, 4123.20512793, 4119.61538434,0
4106.15384588, 4124.23076896, 4128.71794844, 4137.82051262, 4129.48717921, 4150.12820492, 4152.56410236, 4152.82051262, 4139.61538441, 4151.15384595, 4133.07692280, 4138.84615364, 4143.07692287, 4119.74358947,0
4103.46153819, 4107.56410229, 4124.10256383, 4137.05128185, 4125.51282024, 4138.07692287, 4140.64102544, 4138.71794851, 4126.79487152, 4133.20512793, 4133.58974332, 4131.41025614, 4132.69230742, 4124.87179460,0
4093.20512786, 4127.17948691, 4115.89743562, 4146.79487159, 4151.92307672, 4137.30769210, 4129.99999973, 4123.58974332, 4118.20512793, 4127.30769203, 4131.02564075, 4121.79487152, 4114.61538434, 4116.28205101,0
4106.28205101, 4144.23076903, 4116.53846126, 4143.46153826, 4140.38461518, 4125.38461511, 4125.51282024, 4122.69230742, 4118.33333306, 4131.79487152, 4127.69230742, 4123.97435870, 4125.76923050, 4124.23076896,0
4104.10256383, 4128.20512793, 4120.12820485, 4137.43589723, 4106.66666639, 4127.30769203, 4127.43589716, 4130.12820485, 4129.61538434, 4139.23076903, 4141.66666646, 4132.56410229, 4150.12820492, 4123.58974332,0
4093.58974325, 4115.51282024, 4114.74358947, 4137.17948697, 4118.07692280, 4138.33333313, 4132.30769203, 4132.17948691, 4134.23076896, 4144.35897415, 4146.28205108, 4132.17948691, 4148.58974339, 4121.79487152,0
4099.35897402, 4109.87179460, 4100.76923043, 4121.15384588, 4130.89743562, 4121.79487152, 4127.17948691, 4122.56410229, 4123.07692280, 4129.99999973, 4122.05128178, 4113.46153819, 4122.69230742, 4126.92307665,0
4093.33333299, 4098.46153812, 4101.28205094, 4111.28205101, 4126.02564075, 4115.25640998, 4119.87179460, 4124.10256383, 4122.17948691, 4128.97435870, 4121.28205101, 4110.38461511, 4119.10256383, 4119.23076896,0
4097.17948684, 4106.15384588, 4108.97435870, 4115.25640998, 4117.82051255, 4132.17948691, 4122.05128178, 4135.12820485, 4129.10256383, 4139.74358954, 4132.30769203, 4121.66666639, 4127.82051255, 4125.51282024,0
4106.79487152, 4129.87179460, 4114.99999973, 4127.82051255, 4108.84615357, 4151.02564082, 4147.82051262, 4152.69230749, 4140.12820492, 4141.02564082, 4130.76923050, 4135.38461518, 4136.92307672, 4120.38461511,0
4106.53846126, 4126.28205101, 4120.89743562, 4134.87179460, 4114.23076896, 4145.76923056, 4161.41025621, 4157.69230749, 4142.69230749, 4138.20512800, 4133.71794844, 4142.30769210, 4143.84615364, 4115.38461511,0
4104.61538434, 4102.69230742, 4115.38461511, 4124.99999973, 4135.12820485, 4122.56410229, 4133.58974332, 4134.74358947, 4129.10256383, 4136.79487159, 4135.38461518, 4132.17948691, 4131.41025614, 4124.61538434,0
4097.69230735, 4113.71794844, 4111.53846126, 4124.10256383, 4137.82051262, 4122.17948691, 4119.23076896, 4124.23076896, 4126.41025614, 4142.43589723, 4131.28205101, 4129.23076896, 4130.38461511, 4117.30769203,0
4106.02564075, 4124.48717921, 4112.30769203, 4127.56410229, 4099.10256376, 4111.28205101, 4128.07692280, 4124.35897408, 4125.76923050, 4133.20512793, 4124.74358947, 4128.84615357, 4142.05128185, 4122.69230742,0
