AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4102.30769196, 4053.71794830, 3933.20512751, 4242.56410257, 4143.33333313, 4131.92307665, 4155.89743569, 4141.02564082, 4129.48717921, 4134.23076896, 4179.61538448, 4067.56410215, 4050.76923036, 4130.89743562,2
4115.64102537, 4082.69230735, 3953.07692246, 4237.05128206, 4141.53846133, 4148.58974339, 4175.89743576, 4148.33333313, 4138.71794851, 4151.92307672, 4169.99999986, 4084.87179453, 4049.61538420, 4123.71794844,2
4107.56410229, 4079.87179453, 3949.99999938, 4218.20512814, 4146.41025621, 4160.38461518, 4167.05128185, 4138.07692287, 4139.74358954, 4160.64102544, 4143.71794851, 4081.28205094, 4030.38461490, 4120.25640998,2
4088.33333299, 4064.10256369, 3924.35897367, 4180.51282038, 4141.53846133, 4141.66666646, 4142.43589723, 4128.46153819, 4124.61538434, 4134.48717921, 4104.10256383, 4054.74358933, 4014.74358926, 4124.87179460,2
4092.17948684, 4066.79487138, 3928.58974290, 4161.41025621, 4133.46153819, 4129.87179460, 4149.74358954, 4136.28205108, 4123.07692280, 4130.51282024, 4098.33333299, 4057.94871754, 4032.69230721, 4125.64102537,2
4112.30769203, 4076.28205094, 3954.35897374, 4176.41025628, 4147.17948697, 4151.15384595, 4167.56410236, 4145.12820492, 4141.79487159, 4154.10256390, 4102.43589709, 4086.41025607, 4054.35897395, 4125.76923050,2
4112.94871767, 4081.66666632, 3957.69230707, 4188.71794858, 4171.92307679, 4166.41025621, 4162.56410236, 4139.74358954, 4144.10256390, 4152.43589723, 4078.33333299, 4089.87179453, 4028.71794824, 4125.25640998,2
4105.64102537, 4086.79487145, 3954.74358912, 4184.61538448, 4178.33333320, 4154.48717928, 4163.58974339, 4142.05128185, 4136.41025621, 4146.79487159, 4067.05128164, 4087.30769196, 4014.74358926, 4125.38461511,2
4103.07692280, 4083.58974325, 3952.30769169, 4165.38461518, 4162.30769210, 4147.94871774, 4169.35897422, 4148.97435877, 4134.99999973, 4152.56410236, 4063.33333292, 4089.35897402, 4035.51282003, 4124.87179460,2
4101.66666632, 4076.66666632, 3942.82051220, 4134.48717921, 4145.38461518, 4156.66666646, 4161.92307672, 4142.30769210, 4129.74358947, 4142.43589723, 4033.20512772, 4078.97435863, 4027.69230721, 4124.35897408,2
4101.79487145, 4065.89743548, 3932.17948649, 4105.89743562, 4140.12820492, 4144.10256390, 4145.51282031, 4132.56410229, 4118.84615357, 4124.74358947, 3998.07692252, 4061.53846113, 3997.17948663, 4127.69230742,2
4089.99999966, 4041.02564061, 3916.79487110, 4080.25640991, 4131.15384588, 4115.89743562, 4126.92307665, 4123.71794844, 4107.05128178, 4108.20512793, 3974.10256355, 4043.07692266, 3984.99999945, 4124.87179460,2
4087.17948684, 4046.79487138, 3923.07692239, 4079.35897402, 4135.25640998, 4128.58974332, 4136.15384595, 4128.46153819, 4115.38461511, 4117.43589716, 3976.41025586, 4054.48717907, 4001.02564047, 4122.30769203,2
4099.10256376, 4071.28205094, 3942.43589681, 4089.61538427, 4147.43589723, 4147.82051262, 4157.17948697, 4141.79487159, 4130.12820485, 4141.15384595, 3992.05128150, 4082.05128171, 4024.61538413, 4125.76923050,2
4098.71794837, 4069.23076882, 3938.20512751, 4077.69230735, 4141.92307672, 4131.28205101, 4153.71794851, 4138.20512800, 4125.51282024, 4133.58974332, 3981.92307637, 4077.43589709, 4021.66666618, 4124.35897408,2
4090.51282017, 4050.76923036, 3920.64102495, 4049.99999959, 4118.20512793, 4115.25640998, 4136.66666646, 4122.69230742, 4112.82051255, 4110.12820485, 3950.12820451, 4054.87179446, 3993.84615329, 4122.17948691,2
4074.35897402, 4024.74358926, 3900.51281975, 4018.07692259, 4101.02564068, 4105.12820485, 4111.15384588, 4109.99999973, 4099.87179453, 4092.30769196, 3918.58974290, 4036.79487131, 3967.30769169, 4120.76923050,2
4068.20512779, 4027.05128157, 3900.89743514, 4012.56410208, 4117.30769203, 4109.10256383, 4107.82051255, 4119.35897408, 4105.76923050, 4098.84615350, 3917.30769162, 4041.41025600, 3976.53846099, 4120.51282024,2
4093.07692273, 4071.92307658, 3937.94871726, 4041.79487138, 4135.76923056, 4142.82051262, 4152.56410236, 4150.38461518, 4140.38461518, 4138.46153826, 3947.56410194, 4076.53846119, 4016.53846106, 4121.53846126,2
4103.33333306, 4095.12820478, 3959.35897374, 4047.56410215, 4131.41025614, 4150.89743569, 4176.92307679, 4161.79487159, 4154.35897415, 4159.23076903, 3949.87179425, 4094.61538427, 4033.07692259, 4119.87179460,2
4078.46153812, 4052.43589702, 3923.46153777, 3997.56410201, 4113.97435870, 4106.02564075, 4130.89743562, 4131.02564075, 4112.56410229, 4114.10256383, 3898.33333257, 4057.82051241, 3992.43589688, 4120.12820485,2
4067.56410215, 4018.46153798, 3894.10256334, 3959.48717887, 4104.74358947, 4085.64102530, 4099.99999966, 4104.74358947, 4082.56410222, 4072.43589709, 3866.02564020, 4026.79487131, 3952.69230707, 4120.64102537,2
4079.10256376, 4027.94871747, 3905.64102495, 3960.12820451, 4098.71794837, 4101.28205094, 4121.92307665, 4109.35897408, 4096.79487145, 4082.82051248, 3871.79487096, 4036.28205080, 3966.66666605, 4121.41025614,2
4082.43589709, 4038.71794830, 3916.66666598, 3954.10256348, 4094.99999966, 4099.35897402, 4131.66666639, 4115.89743562, 4103.58974332, 4093.20512786, 3868.46153763, 4047.82051241, 3987.30769176, 4121.02564075,2
4080.51282017, 4051.41025600, 3923.97435828, 3952.43589681, 4112.05128178, 4097.82051248, 4119.23076896, 4115.38461511, 4098.33333299, 4094.61538427, 3866.66666584, 4055.64102523, 3980.38461483, 4120.89743562,2
4083.33333299, 4052.43589702, 3928.20512751, 3954.10256348, 4110.76923050, 4104.99999973, 4110.25640998, 4113.46153819, 4098.71794837, 4091.66666632, 3869.99999917, 4053.97435856, 3968.58974297, 4123.97435870,2
4079.99999966, 4036.28205080, 3919.99999931, 3937.94871726, 4085.25640991, 4098.84615350, 4111.15384588, 4115.38461511, 4102.43589709, 4080.51282017, 3857.69230686, 4044.23076882, 3970.25640963, 4122.30769203,2
4079.74358940, 4036.53846106, 3919.10256341, 3929.35897367, 4085.38461504, 4090.89743555, 4113.97435870, 4124.87179460, 4109.10256383, 4085.76923043, 3846.41025558, 4048.84615343, 3975.64102509, 4119.23076896,2
4096.66666632, 4061.15384574, 3942.30769169, 3948.20512758, 4112.82051255, 4107.56410229, 4129.61538434, 4138.58974339, 4123.58974332, 4110.89743562, 3861.28205045, 4070.76923043, 3986.15384560, 4121.53846126,2
4099.74358940, 4069.48717907, 3954.35897374, 3956.92307630, 4117.30769203, 4123.33333306, 4142.17948697, 4141.66666646, 4129.61538434, 4121.41025614, 3878.46153770, 4083.58974325, 4009.10256362, 4123.46153819,2
4078.97435863, 4033.46153798, 3917.82051213, 3917.05128136, 4081.92307658, 4093.07692273, 4107.43589716, 4118.84615357, 4105.25640998, 4087.94871761, 3845.89743507, 4052.94871754, 3982.69230714, 4120.89743562,2
4069.61538420, 4015.38461490, 3890.64102488, 3888.97435821, 4063.84615343, 4068.20512779, 4073.58974325, 4098.33333299, 4083.20512786, 4060.38461497, 3806.79487083, 4022.05128157, 3928.33333264, 4119.74358947,2
4081.15384581, 4041.79487138, 3910.51281982, 3909.48717880, 4084.48717914, 4089.61538427, 4093.71794837, 4106.53846126, 4097.17948684, 4078.97435863, 3821.02564013, 4037.05128164, 3940.38461476, 4121.02564075,2
4088.46153812, 4051.66666625, 3918.20512751, 3910.64102495, 4095.38461504, 4097.56410222, 4108.20512793, 4116.66666639, 4109.35897408, 4090.76923043, 3833.07692218, 4049.10256369, 3969.10256348, 4125.38461511,2
4086.41025607, 4045.76923036, 3909.99999931, 3892.82051206, 4081.15384581, 4090.51282017, 4100.25640991, 4114.10256383, 4101.53846119, 4082.56410222, 3819.87179397, 4042.05128164, 3961.66666605, 4128.97435870,2
4087.56410222, 4044.99999959, 3917.56410187, 3887.69230693, 4071.28205094, 4095.38461504, 4102.82051255, 4113.97435870, 4098.46153812, 4081.02564068, 3812.56410166, 4046.02564061, 3959.61538399, 4124.99999973,2
4087.05128171, 4029.23076875, 3912.94871726, 3872.69230686, 4068.46153805, 4083.97435863, 4098.58974325, 4112.94871767, 4093.84615350, 4067.69230728, 3797.56410160, 4041.53846113, 3957.05128143, 4124.48717921,2
4085.25640991, 4032.43589695, 3906.53846085, 3868.33333250, 4078.20512786, 4078.33333299, 4097.82051248, 4112.94871767, 4093.84615350, 4061.41025600, 3791.66666570, 4034.87179439, 3940.64102502, 4127.30769203,2
4092.05128171, 4068.33333292, 3926.02564033, 3890.64102488, 4102.05128171, 4105.38461511, 4123.97435870, 4121.41025614, 4111.53846126, 4091.15384581, 3814.10256320, 4051.41025600, 3950.12820451, 4125.76923050,2
4092.30769196, 4073.71794837, 3935.76923008, 3892.30769155, 4107.17948691, 4118.71794844, 4135.51282031, 4125.64102537, 4121.15384588, 4108.33333306, 3821.79487090, 4062.82051241, 3968.97435835, 4123.97435870,2
4083.33333299, 4048.07692266, 3922.05128136, 3866.28205045, 4088.07692273, 4098.97435863, 4110.64102537, 4117.17948691, 4108.58974332, 4083.20512786, 3795.89743493, 4051.28205087, 3950.51281989, 4125.76923050,2
4084.87179453, 4046.02564061, 3918.46153777, 3854.61538379, 4076.28205094, 4085.25640991, 4098.20512786, 4108.46153819, 4097.69230735, 4067.17948677, 3780.76922980, 4043.84615343, 3933.07692239, 4125.89743562,2
4086.28205094, 4053.07692266, 3925.25640957, 3856.41025558, 4072.82051248, 4091.15384581, 4108.20512793, 4107.17948691, 4095.76923043, 4073.33333299, 3786.41025544, 4047.56410215, 3948.46153784, 4121.15384588,2
4077.69230735, 4034.10256362, 3913.20512751, 3837.43589654, 4057.43589702, 4080.76923043, 4088.46153812, 4099.74358940, 4085.38461504, 4058.33333292, 3772.56410153, 4036.41025593, 3939.99999938, 4123.20512793,2
4075.76923043, 4011.79487131, 3896.15384539, 3809.35897346, 4048.84615343, 4056.02564061, 4059.10256369, 4089.74358940, 4074.10256376, 4036.15384567, 3743.58974255, 4018.97435849, 3902.05128129, 4124.61538434,2
4081.92307658, 4025.76923029, 3904.87179411, 3811.79487090, 4058.97435856, 4055.64102523, 4067.82051241, 4093.58974325, 4076.66666632, 4043.07692266, 3742.82051178, 4028.58974311, 3909.48717880, 4122.82051255,2
4086.28205094, 4058.71794830, 3926.92307623, 3840.38461455, 4070.38461504, 4073.97435863, 4091.53846119, 4107.05128178, 4089.74358940, 4063.33333292, 3765.38461435, 4050.38461497, 3942.30769169, 4126.15384588,2
4082.82051248, 4066.15384574, 3933.84615316, 3854.10256327, 4083.58974325, 4085.25640991, 4097.43589709, 4111.15384588, 4096.92307658, 4073.46153812, 3772.17948614, 4049.99999959, 3936.79487110, 4124.99999973,2
4081.79487145, 4058.97435856, 3932.43589674, 3845.64102481, 4086.79487145, 4091.41025607, 4097.30769196, 4104.74358947, 4094.35897402, 4074.10256376, 3771.41025537, 4044.74358933, 3926.02564033, 4122.94871767,2
4086.66666632, 4065.38461497, 3939.23076861, 3838.71794782, 4073.46153812, 4092.69230735, 4103.71794844, 4105.64102537, 4097.82051248, 4075.89743555, 3779.99999903, 4054.87179446, 3945.64102502, 4123.97435870,2
4081.15384581, 4067.56410215, 3939.87179425, 3836.53846064, 4072.17948684, 4092.43589709, 4108.84615357, 4111.53846126, 4102.17948684, 4076.28205094, 3777.43589647, 4057.56410215, 3954.35897374, 4122.05128178,2
4080.25640991, 4057.30769189, 3937.30769162, 3833.97435807, 4083.84615350, 4098.97435863, 4110.12820485, 4112.30769203, 4098.33333299, 4071.66666632, 3768.33333229, 4052.30769189, 3942.17948656, 4120.12820485,2
4086.53846119, 4053.33333292, 3941.79487117, 3828.97435807, 4082.56410222, 4095.76923043, 4104.87179460, 4110.38461511, 4098.20512786, 4071.02564068, 3767.43589640, 4053.58974318, 3939.48717887, 4122.30769203,2
4075.76923043, 4046.41025600, 3927.05128136, 3809.10256320, 4070.38461504, 4079.48717914, 4089.48717914, 4102.69230742, 4091.41025607, 4063.20512779, 3750.12820409, 4039.99999959, 3930.89743521, 4126.41025614,2
4059.23076882, 4029.10256362, 3902.56410180, 3784.61538365, 4061.66666625, 4067.56410215, 4069.87179453, 4088.71794837, 4071.92307658, 4041.15384574, 3719.99999889, 4014.48717900, 3905.89743521, 4124.35897408,2
4058.71794830, 4016.79487131, 3901.53846078, 3779.23076826, 4052.69230728, 4056.41025600, 4054.99999959, 4081.28205094, 4066.28205087, 4029.23076875, 3715.38461428, 4010.64102516, 3896.92307616, 4122.43589716,2
4064.61538420, 4013.84615336, 3908.33333264, 3780.89743493, 4040.89743548, 4048.97435856, 4052.43589702, 4087.82051248, 4072.94871761, 4035.76923029, 3721.41025530, 4019.74358926, 3911.41025572, 4124.74358947,2
4061.15384574, 4011.02564054, 3898.33333257, 3768.71794768, 4031.53846106, 4043.07692266, 4046.92307651, 4087.30769196, 4066.53846113, 4034.48717900, 3712.17948607, 4011.92307644, 3910.25640957, 4121.66666639,2
4060.64102523, 4012.05128157, 3899.99999924, 3771.53846050, 4036.66666618, 4037.82051241, 4043.58974318, 4083.71794837, 4068.07692266, 4036.41025593, 3718.97435787, 4010.89743541, 3900.51281975, 4125.12820485,2
4069.35897395, 4020.25640977, 3917.94871726, 3787.05128108, 4041.53846113, 4044.23076882, 4056.15384574, 4092.82051248, 4083.58974325, 4051.53846113, 3738.84615274, 4026.15384567, 3915.64102495, 4130.12820485,2
4063.07692266, 4012.30769183, 3909.10256341, 3772.05128101, 4024.48717900, 4042.05128164, 4057.82051241, 4091.02564068, 4077.69230735, 4039.99999959, 3723.46153735, 4017.05128157, 3915.38461469, 4123.71794844,2
4046.28205087, 3981.41025586, 3879.74358898, 3740.38461428, 4013.20512772, 4024.10256362, 4036.28205080, 4072.05128171, 4056.41025600, 4012.43589695, 3690.25640908, 3987.69230714, 3884.99999924, 4122.94871767,2
4046.02564061, 3975.64102509, 3873.84615309, 3735.38461428, 4026.02564054, 4026.66666618, 4030.76923029, 4068.33333292, 4054.48717907, 4011.79487131, 3687.05128087, 3982.05128150, 3873.97435821, 4124.87179460,2
4057.69230728, 4007.69230721, 3895.38461462, 3755.25640922, 4032.82051234, 4048.84615343, 4054.74358933, 4083.97435863, 4066.79487138, 4026.28205080, 3702.94871677, 4000.25640970, 3891.53846078, 4124.35897408,2
4056.79487138, 4013.58974311, 3901.53846078, 3760.76922973, 4027.69230721, 4050.51282010, 4062.30769189, 4084.61538427, 4067.30769189, 4027.43589695, 3703.84615267, 4005.64102516, 3908.46153777, 4126.02564075,2
4043.46153805, 3987.30769176, 3886.15384539, 3744.87179383, 4021.92307644, 4037.56410215, 4048.46153805, 4075.12820478, 4063.58974318, 4021.79487131, 3697.69230651, 3995.89743535, 3905.51281975, 4122.30769203,2
4045.64102523, 3982.05128150, 3885.89743514, 3737.30769120, 4017.43589695, 4033.33333285, 4044.74358933, 4079.23076889, 4067.43589702, 4026.53846106, 3701.53846036, 3995.38461483, 3894.23076847, 4122.17948691,2
4060.89743548, 4001.28205073, 3905.89743521, 3754.74358871, 4033.97435849, 4043.46153805, 4050.64102523, 4086.28205094, 4074.48717914, 4045.38461497, 3716.66666556, 4012.05128157, 3909.10256341, 4125.89743562,2
4067.17948677, 4025.25640977, 3933.46153777, 3782.82051185, 4067.43589702, 4064.61538420, 4061.92307651, 4090.38461504, 4082.94871761, 4067.94871754, 3740.25640915, 4038.71794830, 3943.07692246, 4123.84615357,2
4072.69230735, 4048.46153805, 3953.07692246, 3799.48717852, 4080.51282017, 4077.43589709, 4077.56410222, 4099.35897402, 4091.92307658, 4078.84615350, 3755.64102460, 4055.38461497, 3961.15384553, 4120.38461511,2
4073.07692273, 4047.94871754, 3950.64102502, 3796.79487083, 4065.51282010, 4068.07692266, 4079.99999966, 4106.28205101, 4096.28205094, 4075.64102530, 3746.15384512, 4047.56410215, 3959.99999938, 4120.89743562,2
4065.38461497, 4027.82051234, 3937.69230700, 3781.53846057, 4040.64102523, 4055.25640984, 4070.76923043, 4104.35897408, 4089.99999966, 4063.20512779, 3730.38461428, 4031.79487131, 3944.74358912, 4125.89743562,2
4060.76923036, 4031.28205080, 3942.17948656, 3783.71794775, 4045.38461497, 4069.61538420, 4078.20512786, 4105.12820485, 4087.17948684, 4059.74358933, 3734.87179376, 4032.94871747, 3933.58974290, 4124.74358947,2
4062.82051241, 4047.94871754, 3951.02564040, 3798.84615288, 4078.71794837, 4087.43589709, 4094.48717914, 4107.17948691, 4090.38461504, 4069.48717907, 3740.89743479, 4037.17948677, 3941.92307630, 4122.05128178,2
4068.33333292, 4053.46153805, 3945.76923015, 3800.38461442, 4088.97435863, 4084.23076889, 4095.25640991, 4104.74358947, 4091.02564068, 4069.23076882, 3734.61538351, 4033.97435849, 3951.28205066, 4124.10256383,2
4071.79487145, 4067.05128164, 3958.07692246, 3806.92307595, 4082.43589709, 4092.94871761, 4100.12820478, 4111.02564075, 4096.92307658, 4076.66666632, 3749.35897332, 4048.20512779, 3967.69230707, 4122.43589716,2
4074.23076889, 4069.61538420, 3975.51281996, 3808.97435807, 4082.43589709, 4096.92307658, 4098.07692273, 4110.51282024, 4095.51282017, 4084.87179453, 3763.97435794, 4061.66666625, 3976.92307637, 4121.41025614,2
4071.15384581, 4049.74358933, 3963.33333271, 3788.46153749, 4069.87179453, 4071.92307658, 4074.87179453, 4094.35897402, 4078.46153812, 4063.84615343, 3746.92307588, 4046.41025600, 3954.87179425, 4123.20512793,2
4063.71794830, 4043.33333292, 3945.51281989, 3778.33333236, 4055.76923036, 4061.28205087, 4067.94871754, 4092.69230735, 4074.48717914, 4049.10256369, 3732.05128094, 4030.25640977, 3941.79487117, 4123.46153819,2
4066.92307651, 4052.69230728, 3950.64102502, 3795.64102467, 4069.99999966, 4081.02564068, 4087.17948684, 4110.64102537, 4096.15384581, 4072.30769196, 3743.20512717, 4035.12820465, 3956.15384553, 4123.58974332,2
4070.76923043, 4061.41025600, 3963.46153784, 3810.38461449, 4087.82051248, 4093.58974325, 4097.94871761, 4118.71794844, 4108.84615357, 4094.74358940, 3758.97435794, 4045.51282010, 3967.94871733, 4123.58974332,2
4068.97435856, 4063.71794830, 3967.17948656, 3805.89743493, 4082.17948684, 4089.74358940, 4088.97435863, 4110.89743562, 4098.33333299, 4087.82051248, 3761.41025537, 4051.53846113, 3977.69230714, 4121.79487152,2
4074.23076889, 4056.66666625, 3965.12820451, 3796.53846057, 4075.25640991, 4082.43589709, 4086.02564068, 4105.51282024, 4087.94871761, 4075.12820478, 3754.35897332, 4049.48717907, 3974.99999945, 4121.15384588,2
4075.38461504, 4051.41025600, 3966.28205066, 3798.97435801, 4081.15384581, 4086.15384581, 4097.17948684, 4106.79487152, 4093.71794837, 4079.35897402, 3752.82051178, 4045.25640984, 3956.15384553, 4121.79487152,2
4064.87179446, 4055.76923036, 3967.17948656, 3802.30769134, 4073.84615350, 4093.20512786, 4097.05128171, 4106.28205101, 4099.87179453, 4084.61538427, 3753.71794768, 4043.07692266, 3953.97435835, 4122.56410229,2
4063.58974318, 4060.51282010, 3961.79487117, 3795.51281954, 4065.38461497, 4089.23076889, 4084.48717914, 4098.84615350, 4091.53846119, 4080.64102530, 3749.10256306, 4039.87179446, 3967.94871733, 4122.30769203,2
4076.02564068, 4063.33333292, 3967.05128143, 3797.94871698, 4084.23076889, 4088.33333299, 4084.99999966, 4098.33333299, 4089.74358940, 4081.79487145, 3757.05128101, 4045.38461497, 3976.79487124, 4119.87179460,2
4079.87179453, 4069.61538420, 3983.07692252, 3810.12820423, 4094.61538427, 4097.82051248, 4097.56410222, 4107.30769203, 4101.02564068, 4089.99999966, 3771.28205024, 4059.61538420, 3982.43589688, 4120.25640998,2
4071.79487145, 4073.97435863, 3984.87179432, 3811.53846064, 4082.56410222, 4103.71794844, 4102.05128171, 4110.25640998, 4103.97435870, 4096.02564068, 3769.23076819, 4061.92307651, 3990.64102509, 4122.17948691,2
4068.71794830, 4064.61538420, 3973.20512765, 3802.05128108, 4080.12820478, 4097.69230735, 4097.05128171, 4107.43589716, 4098.84615350, 4093.97435863, 3763.58974255, 4050.64102523, 3986.15384560, 4120.89743562,2
4071.79487145, 4052.05128164, 3969.74358912, 3798.84615288, 4082.56410222, 4087.05128171, 4093.46153812, 4106.79487152, 4097.17948684, 4086.66666632, 3761.92307588, 4045.51282010, 3975.64102509, 4119.48717921,2
4073.97435863, 4063.71794830, 3980.64102509, 3806.66666570, 4075.76923043, 4080.38461504, 4096.41025607, 4105.76923050, 4097.17948684, 4084.35897402, 3763.84615281, 4054.48717907, 3987.82051227, 4119.10256383,2
4074.48717914, 4074.74358940, 3985.38461483, 3807.43589654, 4074.10256376, 4080.12820478, 4094.10256376, 4101.66666632, 4092.05128171, 4082.05128171, 3765.64102460, 4054.74358933, 3996.28205073, 4121.28205101,2
4068.97435856, 4053.71794830, 3972.43589688, 3797.69230672, 4082.05128171, 4086.53846119, 4079.99999966, 4096.66666632, 4086.66666632, 4074.35897402, 3756.66666563, 4036.53846106, 3970.25640963, 4122.69230742,2
4061.79487138, 4039.23076882, 3961.92307630, 3793.07692211, 4087.30769196, 4087.69230735, 4069.10256369, 4096.53846119, 4085.76923043, 4068.84615343, 3744.48717845, 4027.56410208, 3947.94871733, 4122.05128178,2
4064.74358933, 4046.28205087, 3966.28205066, 3796.79487083, 4076.41025607, 4078.33333299, 4070.64102530, 4101.02564068, 4088.84615350, 4067.94871754, 3748.07692204, 4038.20512779, 3959.99999938, 4121.41025614,2
4069.99999966, 4057.05128164, 3979.10256355, 3803.58974262, 4066.41025600, 4080.64102530, 4081.41025607, 4106.41025614, 4095.25640991, 4077.43589709, 3761.79487076, 4051.15384574, 3978.20512765, 4120.12820485,2
4078.07692273, 4067.69230728, 3991.15384560, 3811.53846064, 4079.48717914, 4096.79487145, 4092.17948684, 4112.56410229, 4103.71794844, 4096.79487145, 3770.38461435, 4055.51282010, 3987.30769176, 4121.66666639,2
4081.02564068, 4068.58974318, 3992.43589688, 3814.99999910, 4088.20512786, 4098.07692273, 4092.56410222, 4116.02564075, 4104.10256383, 4099.74358940, 3771.53846050, 4053.58974318, 3989.61538406, 4123.07692280,2
4064.48717907, 4052.43589702, 3981.28205073, 3808.33333243, 4078.46153812, 4084.99999966, 4084.74358940, 4107.17948691, 4094.74358940, 4081.92307658, 3763.84615281, 4044.99999959, 3979.23076868, 4121.41025614,2
4054.61538420, 4038.46153805, 3970.64102502, 3796.28205031, 4065.25640984, 4075.76923043, 4073.20512786, 4092.43589709, 4084.35897402, 4064.99999959, 3748.20512717, 4032.94871747, 3968.84615322, 4123.58974332,2
4065.89743548, 4048.20512779, 3976.41025586, 3799.99999903, 4065.12820472, 4079.48717914, 4074.61538427, 4093.71794837, 4084.35897402, 4064.48717907, 3750.25640922, 4037.43589702, 3971.41025586, 4124.48717921,2
4074.61538427, 4064.35897395, 3987.82051227, 3818.46153756, 4077.30769196, 4089.87179453, 4089.48717914, 4107.17948691, 4091.02564068, 4074.23076889, 3766.41025537, 4052.17948677, 3983.84615329, 4122.82051255,2
4071.53846119, 4068.71794830, 3992.30769176, 3822.82051192, 4082.69230735, 4088.58974325, 4095.64102530, 4109.87179460, 4094.61538427, 4080.89743555, 3769.74358871, 4057.94871754, 4000.64102509, 4123.33333306,2
4069.74358940, 4066.92307651, 3991.28205073, 3814.35897346, 4077.69230735, 4082.17948684, 4088.71794837, 4105.51282024, 4095.51282017, 4084.99999966, 3766.92307588, 4054.48717907, 3998.84615329, 4123.33333306,2
4072.43589709, 4065.64102523, 3993.33333278, 3816.79487090, 4076.53846119, 4089.48717914, 4089.23076889, 4107.82051255, 4098.84615350, 4087.82051248, 3771.66666563, 4051.41025600, 3987.43589688, 4122.82051255,2
4073.07692273, 4076.53846119, 4004.23076875, 3832.05128115, 4089.74358940, 4101.66666632, 4099.99999966, 4112.69230742, 4103.84615357, 4093.07692273, 3783.97435801, 4062.17948677, 4000.12820458, 4123.20512793,2
4068.84615343, 4073.58974325, 3996.92307637, 3823.97435807, 4081.28205094, 4084.10256376, 4081.02564068, 4100.12820478, 4090.12820478, 4078.58974325, 3776.28205031, 4059.99999959, 3994.99999945, 4123.58974332,2
4063.71794830, 4046.92307651, 3979.35897381, 3801.02564006, 4052.17948677, 4054.87179446, 4047.43589702, 4082.56410222, 4072.82051248, 4055.25640984, 3755.64102460, 4044.35897395, 3973.84615329, 4124.48717921,2
4067.56410215, 4047.17948677, 3990.25640970, 3811.79487090, 4057.43589702, 4062.69230728, 4057.30769189, 4090.51282017, 4086.92307658, 4069.87179453, 3769.35897332, 4055.51282010, 3996.02564047, 4123.84615357,2
4075.38461504, 4078.58974325, 4007.69230721, 3833.07692218, 4088.84615350, 4090.76923043, 4087.43589709, 4109.87179460, 4105.89743562, 4097.69230735, 3784.48717852, 4069.61538420, 4013.84615336, 4125.25640998,2
4076.66666632, 4095.89743555, 4011.28205080, 3838.20512731, 4100.38461504, 4101.79487145, 4093.97435863, 4113.71794844, 4104.87179460, 4100.38461504, 3780.25640929, 4069.74358940, 4001.79487124, 4127.30769203,2
4082.30769196, 4096.28205094, 4024.23076875, 3847.17948635, 4095.12820478, 4102.17948684, 4094.61538427, 4106.15384588, 4101.41025607, 4097.17948684, 3796.41025544, 4082.69230735, 4016.92307644, 4126.66666639,2
4089.74358940, 4100.76923043, 4033.46153798, 3854.48717866, 4102.82051255, 4106.15384588, 4104.10256383, 4106.53846126, 4103.20512793, 4102.05128171, 3815.25640936, 4092.17948684, 4035.38461490, 4124.99999973,2
4080.38461504, 4095.76923043, 4018.58974311, 3837.69230679, 4098.84615350, 4104.87179460, 4105.64102537, 4114.61538434, 4103.07692280, 4101.53846119, 3807.69230679, 4076.41025607, 4023.20512772, 4121.92307665,2
4068.33333292, 4072.05128171, 4005.51282003, 3815.64102474, 4072.05128171, 4094.61538427, 4094.61538427, 4114.99999973, 4101.15384581, 4098.97435863, 3807.17948628, 4062.30769189, 4018.07692259, 4121.66666639,2
4070.12820478, 4061.53846113, 4015.76923029, 3816.79487090, 4074.48717914, 4089.61538427, 4086.41025607, 4112.17948691, 4102.94871767, 4103.84615357, 3822.43589654, 4071.53846119, 4031.79487131, 4126.66666639,2
4078.20512786, 4080.64102530, 4032.17948670, 3832.82051192, 4103.20512793, 4096.79487145, 4092.94871761, 4118.97435870, 4109.35897408, 4111.41025614, 3825.89743500, 4087.43589709, 4043.07692266, 4128.33333306,2
4079.10256376, 4091.53846119, 4029.61538413, 3833.97435807, 4096.02564068, 4097.30769196, 4098.46153812, 4124.61538434, 4111.02564075, 4107.69230742, 3816.02564013, 4081.92307658, 4035.25640977, 4125.38461511,2
4074.23076889, 4078.20512786, 4017.43589695, 3819.48717859, 4072.30769196, 4092.69230735, 4089.23076889, 4116.66666639, 4104.48717921, 4096.15384581, 3803.33333236, 4063.07692266, 4011.02564054, 4123.20512793,2
4077.56410222, 4080.51282017, 4024.35897388, 3822.30769141, 4082.05128171, 4097.05128171, 4083.84615350, 4109.35897408, 4103.71794844, 4101.53846119, 3808.07692218, 4068.46153805, 4013.46153798, 4124.35897408,2
4085.76923043, 4097.43589709, 4043.07692266, 3843.46153763, 4093.84615350, 4098.71794837, 4089.35897402, 4111.41025614, 4109.74358947, 4115.51282024, 3832.05128115, 4093.97435863, 4052.05128164, 4125.38461511,2
4088.97435863, 4099.61538427, 4051.53846113, 3852.94871712, 4094.99999966, 4103.97435870, 4097.30769196, 4115.89743562, 4109.74358947, 4115.25640998, 3841.92307609, 4102.43589709, 4064.99999959, 4124.74358947,2
