AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4167.56410236, 4148.97435877, 4162.82051262, 4123.07692280, 4139.74358954, 4157.69230749, 4174.23076910, 4162.82051262, 4158.07692287, 4151.28205108, 4167.94871774, 4187.05128192, 4134.99999973, 4124.61538434,0
4179.87179474, 4154.61538441, 4173.20512807, 4119.48717921, 4141.53846133, 4159.74358954, 4177.30769217, 4164.10256390, 4160.25641005, 4149.23076903, 4168.33333320, 4190.51282038, 4144.23076903, 4126.92307665,0
4159.61538441, 4141.41025621, 4162.05128185, 4108.46153819, 4132.30769203, 4147.17948697, 4161.53846133, 4153.46153826, 4153.71794851, 4149.10256390, 4157.69230749, 4183.58974345, 4138.07692287, 4116.79487152,0
4148.84615364, 4130.51282024, 4145.64102544, 4097.56410222, 4129.10256383, 4141.66666646, 4152.43589723, 4147.82051262, 4150.76923056, 4148.97435877, 4143.84615364, 4168.46153833, 4127.17948691, 4118.71794844,0
4159.48717928, 4134.35897408, 4145.89743569, 4094.35897402, 4134.99999973, 4149.48717928, 4161.92307672, 4157.56410236, 4160.25641005, 4154.35897415, 4150.51282031, 4165.38461518, 4130.51282024, 4123.46153819,0
4164.35897415, 4149.48717928, 4163.20512800, 4110.76923050, 4143.07692287, 4164.35897415, 4178.58974345, 4174.35897422, 4174.74358961, 4171.41025628, 4172.82051269, 4188.20512807, 4154.23076903, 4117.82051255,0
4164.35897415, 4141.79487159, 4161.41025621, 4112.94871767, 4135.25640998, 4154.10256390, 4164.74358954, 4159.74358954, 4157.94871774, 4161.15384595, 4165.64102544, 4186.66666653, 4145.51282031, 4122.56410229,0
4157.56410236, 4112.17948691, 4134.87179460, 4089.10256376, 4123.07692280, 4130.25640998, 4135.51282031, 4131.02564075, 4131.02564075, 4128.58974332, 4135.51282031, 4152.05128185, 4106.53846126, 4127.05128178,0
4153.58974339, 4120.51282024, 4134.48717921, 4095.64102530, 4133.71794844, 4141.02564082, 4143.07692287, 4140.25641005, 4141.79487159, 4130.89743562, 4137.56410236, 4151.92307672, 4111.28205101, 4122.05128178,0
4165.51282031, 4160.12820492, 4162.30769210, 4129.87179460, 4156.41025621, 4168.20512807, 4167.05128185, 4163.07692287, 4161.02564082, 4151.92307672, 4159.61538441, 4179.10256397, 4147.43589723, 4120.51282024,0
4167.82051262, 4164.35897415, 4162.05128185, 4132.69230742, 4161.53846133, 4166.41025621, 4161.79487159, 4158.33333313, 4152.69230749, 4146.53846133, 4155.76923056, 4174.10256397, 4143.84615364, 4123.20512793,0
4152.17948697, 4131.66666639, 4133.71794844, 4108.71794844, 4148.58974339, 4147.30769210, 4142.82051262, 4140.76923056, 4143.84615364, 4133.71794844, 4135.64102544, 4147.43589723, 4107.56410229, 4123.58974332,0
4148.33333313, 4127.30769203, 4131.02564075, 4113.46153819, 4148.84615364, 4144.61538441, 4142.56410236, 4139.48717928, 4150.12820492, 4136.79487159, 4133.84615357, 4142.17948697, 4098.33333299, 4122.43589716,0
4162.05128185, 4156.28205108, 4152.94871774, 4138.20512800, 4163.71794851, 4159.23076903, 4157.05128185, 4154.61538441, 4159.23076903, 4154.10256390, 4152.56410236, 4157.69230749, 4127.43589716, 4122.17948691,0
4160.64102544, 4166.66666646, 4156.53846133, 4139.99999980, 4164.74358954, 4166.28205108, 4158.84615364, 4157.82051262, 4161.66666646, 4167.05128185, 4163.33333313, 4167.82051262, 4145.38461518, 4121.66666639,0
4160.38461518, 4148.97435877, 4147.69230749, 4129.10256383, 4153.58974339, 4153.46153826, 4146.41025621, 4144.61538441, 4152.30769210, 4151.66666646, 4153.58974339, 4163.20512800, 4127.82051255, 4127.17948691,0
4171.53846140, 4145.38461518, 4156.15384595, 4134.23076896, 4155.38461518, 4150.38461518, 4150.12820492, 4149.23076903, 4153.33333313, 4140.51282031, 4149.99999980, 4161.02564082, 4127.05128178, 4127.94871767,0
4165.64102544, 4163.84615364, 4168.46153833, 4144.48717928, 4157.82051262, 4165.51282031, 4166.79487159, 4166.15384595, 4168.58974345, 4159.23076903, 4158.84615364, 4168.84615371, 4139.48717928, 4118.71794844,0
4158.33333313, 4171.41025628, 4166.41025621, 4148.71794851, 4155.25641005, 4167.94871774, 4168.33333320, 4167.82051262, 4171.02564089, 4170.89743576, 4162.56410236, 4172.82051269, 4139.23076903, 4118.07692280,0
